"year","month","HF_1","HF_2","PnET_1","PnET_2","PnET_3","Princeton"
2005,9,NA,11.6,NA,7.999,NA,11.2468872070313
2005,10,NA,6,NA,2.1825,NA,5.86676891696071
2005,11,NA,-0.6,NA,-1.9215,NA,-1.12004089355466
2005,12,NA,-7.4,NA,-7.8835,NA,-8.25114608272427
2006,1,NA,-5.2,NA,-11.4205,NA,-6.35115612399191
2006,2,NA,-8.8,NA,-10.633,NA,-8.70432346888949
2006,3,NA,-4.5,NA,-5.186,NA,-4.71059019027215
2006,4,NA,1.9,NA,0.543,NA,1.74413146972659
2006,5,NA,7.4,NA,6.2425,NA,8.59376456968248
2006,6,NA,13.7,NA,10.742,NA,14.6083038330078
2006,7,NA,16.9,NA,13.83,NA,16.8728468371976
2006,8,NA,14,NA,13.152,NA,13.5878855059224
2006,9,NA,9.9,NA,7.999,NA,9.90251159667971
2006,10,NA,3.8,NA,2.1825,NA,3.81404832409276
2006,11,NA,2.5,NA,-1.9215,NA,1.6485778808594
2006,12,NA,-2.7,NA,-7.8835,NA,-2.72921083511842
2007,1,NA,-7.3,NA,-11.4205,NA,-7.43651182113153
2007,2,NA,-11.8,NA,-10.633,NA,-11.76115864345
2007,3,NA,-5.7,NA,-5.186,NA,-5.8895797237273
2007,4,NA,0.6,NA,0.543,NA,1.08243916829429
2007,5,NA,7.6,NA,6.2425,NA,7.78015313917593
2007,6,NA,11.7,NA,10.742,NA,12.6634460449219
2007,7,NA,14.8,NA,13.83,NA,14.8889414141255
2007,8,NA,14.1,NA,13.152,NA,14.0366632276966
2007,9,NA,10.8,NA,7.999,NA,10.2396911621094
2007,10,NA,7.5,NA,2.1825,NA,7.1755802277596
2007,11,NA,-2.2,NA,-1.9215,NA,-2.20677693684894
2007,12,NA,-7.4,NA,-7.8835,NA,-7.49970486548637
2008,1,NA,-8.2,NA,-11.4205,NA,-9.12617856917841
2008,2,NA,-8.7,NA,-10.633,NA,-8.41375290443155
2008,3,NA,-5,NA,-5.186,NA,-4.97455444335935
2008,4,NA,2,NA,0.543,NA,2.20311482747398
2008,5,NA,5.6,NA,6.2425,NA,5.81993723223289
2008,6,NA,13.3,NA,10.742,NA,13.9650624593099
2008,7,NA,16.4,NA,13.83,NA,16.3393523185484
2008,8,NA,13.2,NA,13.152,NA,13.4198330786921
2008,9,NA,11.2,NA,7.999,NA,10.9460367838542
2008,10,NA,3.4,NA,2.1825,NA,2.38187413369458
2008,11,NA,-0.8,NA,-1.9215,NA,-0.841874186197894
2008,12,NA,-7,NA,-7.8835,NA,-6.64569997479836
2009,1,NA,-13.1,NA,-11.4205,NA,-14.2273093931136
2009,2,NA,-8.3,NA,-10.633,NA,-8.99283883231024
2009,3,NA,-4.1,NA,-5.186,NA,-4.17878693611389
2009,4,NA,2.4,NA,0.543,NA,2.60250651041669
2009,5,NA,7.3,NA,6.2425,NA,7.46586736863662
2009,6,NA,12,NA,10.742,NA,12.9812316894531
2009,7,NA,13.7,NA,13.83,NA,13.97061039094
2009,8,NA,15.3,NA,13.152,NA,14.9642932522682
2009,9,NA,9.2,NA,7.999,NA,8.70335489908856
2009,10,NA,3.4,NA,2.1825,NA,3.16213772681454
2009,11,NA,2.2,NA,-1.9215,NA,1.01879577636721
2009,12,NA,-7.7,NA,-7.8835,NA,-6.51806168094756
2010,1,NA,-9,NA,-11.4205,NA,-8.36315346994705
2010,2,NA,-6.8,NA,-10.633,NA,-5.4906557355608
2010,3,NA,0.1,NA,-5.186,NA,-0.577572927167316
2010,4,NA,3.4,NA,0.543,NA,2.37650248209638
2010,5,NA,8.9,NA,6.2425,NA,9.01343639742946
2010,6,NA,13.4,NA,10.742,NA,13.5362803141276
2010,7,NA,16.3,NA,13.83,NA,16.6857307680192
2010,8,NA,14.8,NA,13.152,NA,14.7969840757309
2010,9,NA,12,NA,7.999,NA,11.9184234619141
2010,10,NA,4.4,NA,2.1825,NA,4.35835984753026
2010,11,NA,-0.7,NA,-1.9215,NA,-0.702718098958311
2010,12,NA,-7.8,NA,-7.8835,NA,-6.99251945249494
2011,1,NA,-11.1,NA,-11.4205,NA,-11.7075039771295
2011,2,NA,-9.8,NA,-10.633,NA,-11.2797907148089
2011,3,NA,-4.5,NA,-5.186,NA,-4.17247373519403
2011,4,NA,2.6,NA,0.543,NA,3.20467020670575
2011,5,NA,9.2,NA,6.2425,NA,9.94604866273944
2011,6,NA,12,NA,10.742,NA,12.6412180582683
2011,7,NA,16.1,NA,13.83,NA,15.9423058294481
2011,8,NA,14.9,NA,13.152,NA,15.0818784652218
2011,9,NA,13,NA,7.999,NA,12.8252858479818
2011,10,NA,5.3,NA,2.1825,NA,5.54118967363914
2011,11,NA,2.2,NA,-1.9215,NA,0.658002726237002
2011,12,NA,-3.5,NA,-7.8835,NA,-4.17736196210305
2012,1,NA,-7.3,NA,-11.4205,NA,-6.73031882009196
2012,2,NA,-5.4,NA,-10.633,NA,-5.05358023807918
2012,3,NA,0.4,NA,-5.186,NA,0.821253425844277
2012,4,NA,1.8,NA,0.543,NA,2.33379618326825
2012,5,NA,10.1,NA,6.2425,NA,10.5696261498236
2012,6,NA,11.8,NA,10.742,NA,12.6576700846354
2012,7,NA,16,NA,13.83,NA,15.975002953314
2012,8,NA,15.4,NA,13.152,NA,15.296288078062
2012,9,NA,10.4,NA,7.999,NA,10.138564046224
2012,10,NA,6.4,NA,2.1825,NA,6.66197037235385
2012,11,NA,-1.6,NA,-1.9215,NA,-2.72269694010414
2012,12,NA,-3.8,NA,-7.8835,NA,-3.58086095010078
2013,1,NA,-8.7,NA,-11.4205,NA,NA
2013,2,NA,-7.3,NA,-10.633,NA,NA
2013,3,NA,-4.2,NA,-5.186,NA,NA
2013,4,NA,1.2,NA,0.543,NA,NA
2013,5,NA,6.8,NA,6.2425,NA,NA
2013,6,NA,12.8,NA,10.742,NA,NA
2013,7,NA,18,NA,13.83,NA,NA
2013,8,NA,13.7,NA,13.152,NA,NA
2013,9,NA,9.1,NA,7.999,NA,NA
2013,10,NA,5.1,NA,2.1825,NA,NA
2013,11,NA,-3,NA,-1.9215,NA,NA
2013,12,NA,-7,NA,-7.8835,NA,NA
2014,1,NA,-11.3,NA,-11.4205,NA,NA
2014,2,NA,-10.3,NA,-10.633,NA,NA
2014,3,NA,-8.5,NA,-5.186,NA,NA
2014,4,NA,0.7,NA,0.543,NA,NA
2014,5,NA,7.3,NA,6.2425,NA,NA
2014,6,NA,12.5,NA,10.742,NA,NA
2014,7,NA,15.2,NA,13.83,NA,NA
2014,8,NA,13.6,NA,13.152,NA,NA
2014,9,NA,10.3,NA,7.999,NA,NA
2014,10,NA,6.2,NA,2.1825,NA,NA
2014,11,NA,-2.2,NA,-1.9215,NA,NA
2014,12,NA,-3.8,NA,-7.8835,NA,NA
2015,1,NA,-12.4,NA,-11.4205,NA,NA
2015,2,NA,-16.6,NA,-10.633,NA,NA
2015,3,NA,-7.4,NA,-5.186,NA,NA
2015,4,NA,1.3,NA,0.543,NA,NA
2015,5,NA,8.9,NA,6.2425,NA,NA
2015,6,NA,11.4,NA,10.742,NA,NA
2015,7,NA,15.3,NA,13.83,NA,NA
2015,8,NA,15.2,NA,13.152,NA,NA
2015,9,NA,12.2,NA,7.999,NA,NA
2015,10,NA,3.6,NA,2.1825,NA,NA
2015,11,NA,1.3,NA,-1.9215,NA,NA
2015,12,NA,0.6,NA,-7.8835,NA,NA
2016,1,NA,-8,NA,-11.4205,NA,NA
2016,2,NA,-8.1,NA,-10.633,NA,NA
2016,3,NA,-1.7,NA,-5.186,NA,NA
2016,4,NA,0.1,NA,0.543,NA,NA
2016,5,NA,7.8,NA,6.2425,NA,NA
2016,6,NA,12.2,NA,10.742,NA,NA
2016,7,NA,15.6,NA,13.83,NA,NA
2016,8,NA,16.1,NA,13.152,NA,NA
2016,9,NA,11.8,NA,7.999,NA,NA
2016,10,NA,5.2,NA,2.1825,NA,NA
2016,11,NA,0.1,NA,-1.9215,NA,NA
2016,12,NA,-6.6,NA,-7.8835,NA,NA
2017,1,NA,-5.5,NA,-11.4205,NA,NA
2017,2,NA,-5.8,NA,-10.633,NA,NA
2017,3,NA,-6.8,NA,-5.186,NA,NA
2017,4,NA,NA,NA,0.543,NA,NA
2017,5,NA,NA,NA,6.2425,NA,NA
2017,6,NA,NA,NA,10.742,NA,NA
2017,7,NA,NA,NA,13.83,NA,NA
2017,8,NA,NA,NA,13.152,NA,NA
2017,9,NA,NA,NA,7.999,NA,NA
2017,10,NA,NA,NA,2.1825,NA,NA
2017,11,NA,NA,NA,-1.9215,NA,NA
2017,12,NA,NA,NA,-7.8835,NA,NA
