"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,181.551,183.29205,NA,222.154789586221
NA,NA,NA,NA,168.63,164.5566,NA,173.152173868815
NA,NA,NA,NA,124.173,128.87055,NA,131.823500602476
NA,NA,NA,NA,93.732,84.1398,NA,80.4187908172607
NA,NA,NA,NA,73.365,74.99655,NA,58.2155175978138
NA,NA,NA,NA,92.418,89.40675,NA,73.4229844616305
NA,NA,NA,NA,121.107,122.1582,NA,105.17750113351
NA,NA,NA,NA,166.659,155.9937,NA,150.655782391948
NA,NA,NA,NA,170.163,187.05885,NA,199.329652404785
NA,NA,NA,NA,224.694,210.92985,NA,225.861080538842
NA,NA,NA,NA,199.509,204.3051,NA,235.446812438965
NA,NA,NA,NA,191.187,198.9177,NA,239.074790216261
NA,NA,NA,NA,197.1,183.29205,NA,209.384032710906
NA,NA,NA,NA,172.791,164.5566,NA,165.983845774333
NA,NA,NA,NA,134.904,128.87055,NA,120.938194028793
NA,NA,NA,NA,80.373,84.1398,NA,71.0021043141683
NA,NA,NA,NA,74.022,74.99655,NA,60.1630653873567
NA,NA,NA,NA,91.98,89.40675,NA,79.3710837825652
NA,NA,NA,NA,127.239,122.1582,NA,116.928235735212
NA,NA,NA,NA,140.598,155.9937,NA,128.634562830771
NA,NA,NA,NA,188.559,187.05885,NA,174.297393798828
NA,NA,NA,NA,206.955,210.92985,NA,187.457807725476
NA,NA,NA,NA,202.356,204.3051,NA,220.332690938314
NA,NA,NA,NA,200.604,198.9177,NA,249.835699758222
NA,NA,NA,NA,194.472,183.29205,NA,222.997136762065
NA,NA,NA,NA,184.617,164.5566,NA,174.765763346354
NA,NA,NA,NA,119.793,128.87055,NA,137.598385472451
NA,NA,NA,NA,100.74,84.1398,NA,79.0957293192546
NA,NA,NA,NA,78.183,74.99655,NA,66.0377621804514
NA,NA,NA,NA,90.447,89.40675,NA,71.8732574216781
NA,NA,NA,NA,139.503,122.1582,NA,117.628708158221
NA,NA,NA,NA,157.461,155.9937,NA,174.334786938083
NA,NA,NA,NA,198.195,187.05885,NA,208.219208526611
NA,NA,NA,NA,216.81,210.92985,NA,236.401077270508
NA,NA,NA,NA,210.459,204.3051,NA,218.776487731934
NA,NA,NA,NA,207.831,198.9177,NA,250.208899221113
NA,NA,NA,NA,203.889,183.29205,NA,206.334219655683
NA,NA,NA,NA,159.213,164.5566,NA,183.211535644531
