"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"239",0,0,2467.58594712149,107.257373780553,306.128436569129,139.113710042798,0,0,0
"240",0,0,2467.58594712149,107.257373780553,306.128436569129,137.039205136237,0,0,0
"241",0,0,2056.41518179413,102.139577648893,309.031187678461,135.66935968636,0,0,0
"242",0,0,2056.41518179413,102.139577648893,309.031187678461,133.553097069705,0,0,0
"243",0,0,2056.41518179413,102.139577648893,309.031187678461,129.776097238555,0,0,0
"244",4.63603700097481,9.93023671586463,2046.15380245158,102.139577648893,309.031187678461,132.742753678204,8.93721304427816,0,0
"245",156.716319089185,103.13260132048,2046.27346913821,102.139577648893,309.031187678461,198.584763528982,83.8821281441535,0,0
"246",357.898423560285,226.976839219763,2147.58547959282,102.139577648893,309.031187678461,263.929177418958,111.459814109355,0,0
"247",241.515651586089,226.976839219763,2297.09332351033,102.139577648893,309.031187678461,214.767634532435,0,0,0
"248",190.610706762517,226.976839219763,2393.95323274798,102.139577648893,309.031187678461,168.9812144017,0,0,0
"249",255.845951506985,226.976839219763,2577.72148234546,102.139577648893,309.031187678461,148.092303887274,0,0,0
"250",147.443274844733,226.976839219763,2673.19586078097,102.139577648893,309.031187678461,135.127132687427,0,0,0
"251",0,0,2654.28074793472,102.139577648893,309.031187678461,131.208875623782,0,0,0
"252",0,0,2654.28074793472,102.139577648893,309.031187678461,128.230966573695,0,0,0
"253",0,0,2202.15275269178,107.1856657977,344.942329445245,126.096399322141,0,0,0
"254",0,0,2202.15275269178,107.1856657977,344.942329445245,123.75329295153,0,0,0
"255",2.10764005376834,4.61493838851208,2197.24887544696,107.1856657977,344.942329445245,122.669824229473,4.15344454966087,0,0
"256",80.9924117164151,75.6254419794882,2163.37683680364,107.1856657977,344.942329445245,175.068461653701,63.9094532318786,0,0
"257",268.064225003075,181.024680013893,2230.53284126529,107.1856657977,344.942329445245,245.454413024464,94.8593142309644,0,0
"258",284.867419832845,238.190368439333,2343.05725077962,107.1856657977,344.942329445245,249.540683399459,51.4491195828959,0,0
"259",269.823920479341,238.190368439333,2500.29355246116,107.1856657977,344.942329445245,191.039157888041,0,0,0
